age,nw_pctile,s
33,54,0.6500
33,55,0.6500
33,56,0.6500
33,57,0.6500
33,58,0.6500
33,59,0.6500
33,60,0.6500
33,61,0.6500
33,62,0.6500
33,63,0.6500
33,64,0.6500
33,65,0.6500
33,66,0.6500
33,67,0.6500
33,68,0.6500
33,69,0.6500
33,70,0.6500
33,71,0.6500
33,72,0.6500
33,73,0.6500
33,74,0.6500
33,75,0.6500
33,76,0.6500
33,77,0.6500
33,78,0.6500
33,79,0.6500
33,80,0.6500
33,81,0.6500
33,82,0.6500
33,83,0.6500
33,84,0.6500
33,85,0.6500
33,86,0.6500
33,87,0.6500
33,88,0.6500
33,89,0.6500
33,90,0.6500
33,91,0.8000
33,92,0.8000
33,93,0.8000
33,94,0.8000
33,95,0.8000
33,96,0.8000
33,97,0.8000
33,98,0.8000
33,99,0.8000
33,100,0.8700
34,1,0.5000
34,2,0.5000
34,3,0.5000
34,4,0.5000
34,5,0.5000
34,6,0.5000
34,7,0.5000
34,8,0.5000
34,9,0.5000
34,10,0.5000
34,11,0.5000
34,12,0.5000
34,13,0.5000
34,14,0.5000
34,15,0.5000
34,16,0.5000
34,17,0.5000
34,18,0.5000
34,19,0.5000
34,20,0.5000
34,21,0.5000
34,22,0.5000
34,23,0.5000
34,24,0.5000
34,25,0.5000
34,26,0.5000
34,27,0.5000
34,28,0.5000
34,29,0.5000
34,30,0.5000
34,31,0.5000
34,32,0.5000
34,33,0.5000
34,34,0.5000
34,35,0.5000
34,36,0.5000
34,37,0.5000
34,38,0.5000
34,39,0.5000
34,40,0.5000
34,41,0.5000
34,42,0.5000
34,43,0.5000
34,44,0.5000
34,45,0.5000
34,46,0.5000
34,47,0.5000
34,48,0.5000
34,49,0.5000
34,50,0.5000
34,51,0.6500
34,52,0.6500
34,53,0.6500
34,54,0.6500
34,55,0.6500
34,56,0.6500
34,57,0.6500
34,58,0.6500
34,59,0.6500
34,60,0.6500
34,61,0.6500
34,62,0.6500
34,63,0.6500
34,64,0.6500
34,65,0.6500
34,66,0.6500
34,67,0.6500
34,68,0.6500
34,69,0.6500
34,70,0.6500
34,71,0.6500
34,72,0.6500
34,73,0.6500
34,74,0.6500
34,75,0.6500
34,76,0.6500
34,77,0.6500
34,78,0.6500
34,79,0.6500
34,80,0.6500
34,81,0.6500
34,82,0.6500
34,83,0.6500
34,84,0.6500
34,85,0.6500
34,86,0.6500
34,87,0.6500
34,88,0.6500
34,89,0.6500
34,90,0.6500
34,91,0.8000
34,92,0.8000
34,93,0.8000
34,94,0.8000
34,95,0.8000
34,96,0.8000
34,97,0.8000
34,98,0.8000
34,99,0.8000
34,100,0.8700
35,1,0.5500
35,2,0.5500
35,3,0.5500
35,4,0.5500
35,5,0.5500
35,6,0.5500
35,7,0.5500
35,8,0.5500
35,9,0.5500
35,10,0.5500
35,11,0.5500
35,12,0.5500
35,13,0.5500
35,14,0.5500
35,15,0.5500
35,16,0.5500
35,17,0.5500
35,18,0.5500
35,19,0.5500
35,20,0.5500
35,21,0.5500
35,22,0.5500
35,23,0.5500
35,24,0.5500
35,25,0.5500
35,26,0.5500
35,27,0.5500
35,28,0.5500
35,29,0.5500
35,30,0.5500
35,31,0.5500
35,32,0.5500
35,33,0.5500
35,34,0.5500
35,35,0.5500
35,36,0.5500
35,37,0.5500
35,38,0.5500
35,39,0.5500
35,40,0.5500
35,41,0.5500
35,42,0.5500
35,43,0.5500
35,44,0.5500
35,45,0.5500
35,46,0.5500
35,47,0.5500
35,48,0.5500
35,49,0.5500
35,50,0.5500
35,51,0.7000
35,52,0.7000
35,53,0.7000
35,54,0.7000
35,55,0.7000
35,56,0.7000
35,57,0.7000
35,58,0.7000
35,59,0.7000
35,60,0.7000
35,61,0.7000
35,62,0.7000
35,63,0.7000
35,64,0.7000
35,65,0.7000
35,66,0.7000
35,67,0.7000
35,68,0.7000
35,69,0.7000
35,70,0.7000
35,71,0.7000
35,72,0.7000
35,73,0.7000
35,74,0.7000
35,75,0.7000
35,76,0.7000
35,77,0.7000
35,78,0.7000
35,79,0.7000
35,80,0.7000
35,81,0.7000
35,82,0.7000
35,83,0.7000
35,84,0.7000
35,85,0.7000
35,86,0.7000
35,87,0.7000
35,88,0.7000
35,89,0.7000
35,90,0.7000
35,91,0.8500
35,92,0.8500
35,93,0.8500
35,94,0.8500
35,95,0.8500
35,96,0.8500
35,97,0.8500
35,98,0.8500
35,99,0.8500
35,100,0.9200
36,1,0.5500
36,2,0.5500
36,3,0.5500
36,4,0.5500
36,5,0.5500
36,6,0.5500
36,7,0.5500
36,8,0.5500
36,9,0.5500
36,10,0.5500
36,11,0.5500
36,12,0.5500
36,13,0.5500
36,14,0.5500
36,15,0.5500
36,16,0.5500
36,17,0.5500
36,18,0.5500
36,19,0.5500
36,20,0.5500
36,21,0.5500
36,22,0.5500
36,23,0.5500
36,24,0.5500
36,25,0.5500
36,26,0.5500
36,27,0.5500
36,28,0.5500
36,29,0.5500
36,30,0.5500
36,31,0.5500
36,32,0.5500
36,33,0.5500
36,34,0.5500
36,35,0.5500
36,36,0.5500
36,37,0.5500
36,38,0.5500
36,39,0.5500
36,40,0.5500
36,41,0.5500
36,42,0.5500
36,43,0.5500
36,44,0.5500
36,45,0.5500
36,46,0.5500
36,47,0.5500
36,48,0.5500
36,49,0.5500
36,50,0.5500
36,51,0.7000
36,52,0.7000
36,53,0.7000
36,54,0.7000
36,55,0.7000
36,56,0.7000
36,57,0.7000
36,58,0.7000
36,59,0.7000
36,60,0.7000
36,61,0.7000
36,62,0.7000
36,63,0.7000
36,64,0.7000
36,65,0.7000
36,66,0.7000
36,67,0.7000
36,68,0.7000
36,69,0.7000
36,70,0.7000
36,71,0.7000
36,72,0.7000
36,73,0.7000
36,74,0.7000
36,75,0.7000
36,76,0.7000
36,77,0.7000
36,78,0.7000
36,79,0.7000
36,80,0.7000
36,81,0.7000
36,82,0.7000
36,83,0.7000
36,84,0.7000
36,85,0.7000
36,86,0.7000
36,87,0.7000
36,88,0.7000
36,89,0.7000
36,90,0.7000
36,91,0.8500
36,92,0.8500
36,93,0.8500
36,94,0.8500
36,95,0.8500
36,96,0.8500
36,97,0.8500
36,98,0.8500
36,99,0.8500
36,100,0.9200
37,1,0.5500
37,2,0.5500
37,3,0.5500
37,4,0.5500
37,5,0.5500
37,6,0.5500
37,7,0.5500
37,8,0.5500
37,9,0.5500
37,10,0.5500
37,11,0.5500
37,12,0.5500
37,13,0.5500
37,14,0.5500
37,15,0.5500
37,16,0.5500
37,17,0.5500
37,18,0.5500
37,19,0.5500
37,20,0.5500
37,21,0.5500
37,22,0.5500
37,23,0.5500
37,24,0.5500
37,25,0.5500
37,26,0.5500
37,27,0.5500
37,28,0.5500
37,29,0.5500
37,30,0.5500
37,31,0.5500
37,32,0.5500
37,33,0.5500
37,34,0.5500
37,35,0.5500
37,36,0.5500
37,37,0.5500
37,38,0.5500
37,39,0.5500
37,40,0.5500
37,41,0.5500
37,42,0.5500
37,43,0.5500
37,44,0.5500
37,45,0.5500
37,46,0.5500
37,47,0.5500
37,48,0.5500
37,49,0.5500
37,50,0.5500
37,51,0.7000
37,52,0.7000
37,53,0.7000
37,54,0.7000
37,55,0.7000
37,56,0.7000
37,57,0.7000
37,58,0.7000
37,59,0.7000
37,60,0.7000
37,61,0.7000
37,62,0.7000
37,63,0.7000
37,64,0.7000
37,65,0.7000
37,66,0.7000
37,67,0.7000
37,68,0.7000
37,69,0.7000
37,70,0.7000
37,71,0.7000
37,72,0.7000
37,73,0.7000
37,74,0.7000
37,75,0.7000
37,76,0.7000
37,77,0.7000
37,78,0.7000
37,79,0.7000
37,80,0.7000
37,81,0.7000
37,82,0.7000
37,83,0.7000
37,84,0.7000
37,85,0.7000
37,86,0.7000
37,87,0.7000
37,88,0.7000
37,89,0.7000
37,90,0.7000
37,91,0.8500
37,92,0.8500
37,93,0.8500
37,94,0.8500
37,95,0.8500
37,96,0.8500
37,97,0.8500
37,98,0.8500
37,99,0.8500
37,100,0.9200
38,1,0.5500
38,2,0.5500
38,3,0.5500
38,4,0.5500
38,5,0.5500
38,6,0.5500
38,7,0.5500
38,8,0.5500
38,9,0.5500
38,10,0.5500
38,11,0.5500
38,12,0.5500
38,13,0.5500
38,14,0.5500
38,15,0.5500
38,16,0.5500
38,17,0.5500
38,18,0.5500
38,19,0.5500
38,20,0.5500
38,21,0.5500
38,22,0.5500
38,23,0.5500
38,24,0.5500
38,25,0.5500
38,26,0.5500
38,27,0.5500
38,28,0.5500
38,29,0.5500
38,30,0.5500
38,31,0.5500
38,32,0.5500
38,33,0.5500
38,34,0.5500
38,35,0.5500
38,36,0.5500
38,37,0.5500
38,38,0.5500
38,39,0.5500
38,40,0.5500
38,41,0.5500
38,42,0.5500
38,43,0.5500
38,44,0.5500
38,45,0.5500
38,46,0.5500
38,47,0.5500
38,48,0.5500
38,49,0.5500
38,50,0.5500
38,51,0.7000
38,52,0.7000
38,53,0.7000
38,54,0.7000
38,55,0.7000
38,56,0.7000
38,57,0.7000
38,58,0.7000
38,59,0.7000
38,60,0.7000
38,61,0.7000
38,62,0.7000
38,63,0.7000
38,64,0.7000
38,65,0.7000
38,66,0.7000
38,67,0.7000
38,68,0.7000
38,69,0.7000
38,70,0.7000
38,71,0.7000
38,72,0.7000
38,73,0.7000
38,74,0.7000
38,75,0.7000
38,76,0.7000
38,77,0.7000
38,78,0.7000
38,79,0.7000
38,80,0.7000
38,81,0.7000
38,82,0.7000
38,83,0.7000
38,84,0.7000
38,85,0.7000
38,86,0.7000
38,87,0.7000
38,88,0.7000
38,89,0.7000
38,90,0.7000
38,91,0.8500
38,92,0.8500
38,93,0.8500
38,94,0.8500
38,95,0.8500
38,96,0.8500
38,97,0.8500
38,98,0.8500
38,99,0.8500
38,100,0.9200
39,1,0.5500
39,2,0.5500
39,3,0.5500
39,4,0.5500
39,5,0.5500
39,6,0.5500
39,7,0.5500
39,8,0.5500
39,9,0.5500
39,10,0.5500
39,11,0.5500
39,12,0.5500
39,13,0.5500
39,14,0.5500
39,15,0.5500
39,16,0.5500
39,17,0.5500
39,18,0.5500
39,19,0.5500
39,20,0.5500
39,21,0.5500
39,22,0.5500
39,23,0.5500
39,24,0.5500
39,25,0.5500
39,26,0.5500
39,27,0.5500
39,28,0.5500
39,29,0.5500
39,30,0.5500
39,31,0.5500
39,32,0.5500
39,33,0.5500
39,34,0.5500
39,35,0.5500
39,36,0.5500
39,37,0.5500
39,38,0.5500
39,39,0.5500
39,40,0.5500
39,41,0.5500
39,42,0.5500
39,43,0.5500
39,44,0.5500
39,45,0.5500
39,46,0.5500
39,47,0.5500
39,48,0.5500
39,49,0.5500
39,50,0.5500
39,51,0.7000
39,52,0.7000
39,53,0.7000
39,54,0.7000
39,55,0.7000
39,56,0.7000
39,57,0.7000
39,58,0.7000
39,59,0.7000
39,60,0.7000
39,61,0.7000
39,62,0.7000
39,63,0.7000
39,64,0.7000
39,65,0.7000
39,66,0.7000
39,67,0.7000
39,68,0.7000
39,69,0.7000
39,70,0.7000
39,71,0.7000
39,72,0.7000
39,73,0.7000
39,74,0.7000
39,75,0.7000
39,76,0.7000
39,77,0.7000
39,78,0.7000
39,79,0.7000
39,80,0.7000
39,81,0.7000
39,82,0.7000
39,83,0.7000
39,84,0.7000
39,85,0.7000
39,86,0.7000
39,87,0.7000
39,88,0.7000
39,89,0.7000
39,90,0.7000
39,91,0.8500
39,92,0.8500
39,93,0.8500
39,94,0.8500
39,95,0.8500
39,96,0.8500
39,97,0.8500
39,98,0.8500
39,99,0.8500
39,100,0.9200
40,1,0.5500
40,2,0.5500
40,3,0.5500
40,4,0.5500
40,5,0.5500
40,6,0.5500
40,7,0.5500
40,8,0.5500
40,9,0.5500
40,10,0.5500
40,11,0.5500
40,12,0.5500
40,13,0.5500
40,14,0.5500
40,15,0.5500
40,16,0.5500
40,17,0.5500
40,18,0.5500
40,19,0.5500
40,20,0.5500
40,21,0.5500
40,22,0.5500
40,23,0.5500
40,24,0.5500
40,25,0.5500
40,26,0.5500
40,27,0.5500
40,28,0.5500
40,29,0.5500
40,30,0.5500
40,31,0.5500
40,32,0.5500
40,33,0.5500
40,34,0.5500
40,35,0.5500
40,36,0.5500
40,37,0.5500
40,38,0.5500
40,39,0.5500
40,40,0.5500
40,41,0.5500
40,42,0.5500
40,43,0.5500
40,44,0.5500
40,45,0.5500
40,46,0.5500
40,47,0.5500
40,48,0.5500
40,49,0.5500
40,50,0.5500
40,51,0.7000
40,52,0.7000
40,53,0.7000
40,54,0.7000
40,55,0.7000
40,56,0.7000
40,57,0.7000
40,58,0.7000
40,59,0.7000
40,60,0.7000
40,61,0.7000
40,62,0.7000
40,63,0.7000
40,64,0.7000
40,65,0.7000
40,66,0.7000
40,67,0.7000
40,68,0.7000
40,69,0.7000
40,70,0.7000
40,71,0.7000
40,72,0.7000
40,73,0.7000
40,74,0.7000
40,75,0.7000
40,76,0.7000
40,77,0.7000
40,78,0.7000
40,79,0.7000
40,80,0.7000
40,81,0.7000
40,82,0.7000
40,83,0.7000
40,84,0.7000
40,85,0.7000
40,86,0.7000
40,87,0.7000
40,88,0.7000
40,89,0.7000
40,90,0.7000
40,91,0.8500
40,92,0.8500
40,93,0.8500
40,94,0.8500
40,95,0.8500
40,96,0.8500
40,97,0.8500
40,98,0.8500
40,99,0.8500
40,100,0.9200
41,1,0.5500
41,2,0.5500
41,3,0.5500
41,4,0.5500
41,5,0.5500
41,6,0.5500
41,7,0.5500
41,8,0.5500
41,9,0.5500
41,10,0.5500
41,11,0.5500
41,12,0.5500
41,13,0.5500
41,14,0.5500
41,15,0.5500
41,16,0.5500
41,17,0.5500
41,18,0.5500
41,19,0.5500
41,20,0.5500
41,21,0.5500
41,22,0.5500
41,23,0.5500
41,24,0.5500
41,25,0.5500
41,26,0.5500
41,27,0.5500
41,28,0.5500
41,29,0.5500
41,30,0.5500
41,31,0.5500
41,32,0.5500
41,33,0.5500
41,34,0.5500
41,35,0.5500
41,36,0.5500
41,37,0.5500
41,38,0.5500
41,39,0.5500
41,40,0.5500
41,41,0.5500
41,42,0.5500
41,43,0.5500
41,44,0.5500
41,45,0.5500
41,46,0.5500
41,47,0.5500
41,48,0.5500
41,49,0.5500
41,50,0.5500
41,51,0.7000
41,52,0.7000
41,53,0.7000
41,54,0.7000
41,55,0.7000
41,56,0.7000
41,57,0.7000
41,58,0.7000
41,59,0.7000
41,60,0.7000
41,61,0.7000
41,62,0.7000
41,63,0.7000
41,64,0.7000
41,65,0.7000
41,66,0.7000
41,67,0.7000
41,68,0.7000
41,69,0.7000
41,70,0.7000
41,71,0.7000
41,72,0.7000
41,73,0.7000
41,74,0.7000
41,75,0.7000
41,76,0.7000
41,77,0.7000
41,78,0.7000
41,79,0.7000
41,80,0.7000
41,81,0.7000
41,82,0.7000
41,83,0.7000
41,84,0.7000
41,85,0.7000
41,86,0.7000
41,87,0.7000
41,88,0.7000
41,89,0.7000
41,90,0.7000
41,91,0.8500
41,92,0.8500
41,93,0.8500
41,94,0.8500
41,95,0.8500
41,96,0.8500
41,97,0.8500
41,98,0.8500
41,99,0.8500
41,100,0.9200
42,1,0.5500
42,2,0.5500
42,3,0.5500
42,4,0.5500
42,5,0.5500
42,6,0.5500
42,7,0.5500
42,8,0.5500
42,9,0.5500
42,10,0.5500
42,11,0.5500
42,12,0.5500
42,13,0.5500
42,14,0.5500
42,15,0.5500
42,16,0.5500
42,17,0.5500
42,18,0.5500
42,19,0.5500
42,20,0.5500
42,21,0.5500
42,22,0.5500
42,23,0.5500
42,24,0.5500
42,25,0.5500
42,26,0.5500
42,27,0.5500
42,28,0.5500
42,29,0.5500
42,30,0.5500
42,31,0.5500
42,32,0.5500
42,33,0.5500
42,34,0.5500
42,35,0.5500
42,36,0.5500
42,37,0.5500
42,38,0.5500
42,39,0.5500
42,40,0.5500
42,41,0.5500
42,42,0.5500
42,43,0.5500
42,44,0.5500
42,45,0.5500
42,46,0.5500
42,47,0.5500
42,48,0.5500
42,49,0.5500
42,50,0.5500
42,51,0.7000
42,52,0.7000
42,53,0.7000
42,54,0.7000
42,55,0.7000
42,56,0.7000
42,57,0.7000
42,58,0.7000
42,59,0.7000
42,60,0.7000
42,61,0.7000
42,62,0.7000
42,63,0.7000
42,64,0.7000
42,65,0.7000
42,66,0.7000
42,67,0.7000
42,68,0.7000
42,69,0.7000
42,70,0.7000
42,71,0.7000
42,72,0.7000
42,73,0.7000
42,74,0.7000
42,75,0.7000
42,76,0.7000
42,77,0.7000
42,78,0.7000
42,79,0.7000
42,80,0.7000
42,81,0.7000
42,82,0.7000
42,83,0.7000
42,84,0.7000
42,85,0.7000
42,86,0.7000
42,87,0.7000
42,88,0.7000
42,89,0.7000
42,90,0.7000
42,91,0.8500
42,92,0.8500
42,93,0.8500
42,94,0.8500
42,95,0.8500
42,96,0.8500
42,97,0.8500
42,98,0.8500
42,99,0.8500
42,100,0.9200
43,1,0.5500
43,2,0.5500
43,3,0.5500
43,4,0.5500
43,5,0.5500
43,6,0.5500
43,7,0.5500
43,8,0.5500
43,9,0.5500
43,10,0.5500
43,11,0.5500
43,12,0.5500
43,13,0.5500
43,14,0.5500
43,15,0.5500
43,16,0.5500
43,17,0.5500
43,18,0.5500
43,19,0.5500
43,20,0.5500
43,21,0.5500
43,22,0.5500
43,23,0.5500
43,24,0.5500
43,25,0.5500
43,26,0.5500
43,27,0.5500
43,28,0.5500
43,29,0.5500
43,30,0.5500
43,31,0.5500
43,32,0.5500
43,33,0.5500
43,34,0.5500
43,35,0.5500
43,36,0.5500
43,37,0.5500
43,38,0.5500
43,39,0.5500
43,40,0.5500
43,41,0.5500
43,42,0.5500
43,43,0.5500
43,44,0.5500
43,45,0.5500
43,46,0.5500
43,47,0.5500
43,48,0.5500
43,49,0.5500
43,50,0.5500
43,51,0.7000
43,52,0.7000
43,53,0.7000
43,54,0.7000
43,55,0.7000
43,56,0.7000
43,57,0.7000
43,58,0.7000
43,59,0.7000
43,60,0.7000
43,61,0.7000
43,62,0.7000
43,63,0.7000
43,64,0.7000
43,65,0.7000
43,66,0.7000
43,67,0.7000
43,68,0.7000
43,69,0.7000
43,70,0.7000
43,71,0.7000
43,72,0.7000
43,73,0.7000
43,74,0.7000
43,75,0.7000
43,76,0.7000
43,77,0.7000
43,78,0.7000
43,79,0.7000
43,80,0.7000
43,81,0.7000
43,82,0.7000
43,83,0.7000
43,84,0.7000
43,85,0.7000
43,86,0.7000
43,87,0.7000
43,88,0.7000
43,89,0.7000
43,90,0.7000
43,91,0.8500
43,92,0.8500
43,93,0.8500
43,94,0.8500
43,95,0.8500
43,96,0.8500
43,97,0.8500
43,98,0.8500
43,99,0.8500
43,100,0.9200
44,1,0.5500
44,2,0.5500
44,3,0.5500
44,4,0.5500
44,5,0.5500
44,6,0.5500
44,7,0.5500
44,8,0.5500
44,9,0.5500
44,10,0.5500
44,11,0.5500
44,12,0.5500
44,13,0.5500
44,14,0.5500
44,15,0.5500
44,16,0.5500
44,17,0.5500
44,18,0.5500
44,19,0.5500
44,20,0.5500
44,21,0.5500
44,22,0.5500
44,23,0.5500
44,24,0.5500
44,25,0.5500
44,26,0.5500
44,27,0.5500
44,28,0.5500
44,29,0.5500
44,30,0.5500
44,31,0.5500
44,32,0.5500
44,33,0.5500
44,34,0.5500
44,35,0.5500
44,36,0.5500
44,37,0.5500
44,38,0.5500
44,39,0.5500
44,40,0.5500
44,41,0.5500
44,42,0.5500
44,43,0.5500
44,44,0.5500
44,45,0.5500
44,46,0.5500
44,47,0.5500
44,48,0.5500
44,49,0.5500
44,50,0.5500
44,51,0.7000
44,52,0.7000
44,53,0.7000
44,54,0.7000
44,55,0.7000
44,56,0.7000
44,57,0.7000
44,58,0.7000
44,59,0.7000
44,60,0.7000
44,61,0.7000
44,62,0.7000
44,63,0.7000
44,64,0.7000
44,65,0.7000
44,66,0.7000
44,67,0.7000
44,68,0.7000
44,69,0.7000
44,70,0.7000
44,71,0.7000
44,72,0.7000
44,73,0.7000
44,74,0.7000
44,75,0.7000
44,76,0.7000
44,77,0.7000
44,78,0.7000
44,79,0.7000
44,80,0.7000
44,81,0.7000
44,82,0.7000
44,83,0.7000
44,84,0.7000
44,85,0.7000
44,86,0.7000
44,87,0.7000
44,88,0.7000
44,89,0.7000
44,90,0.7000
44,91,0.8500
44,92,0.8500
44,93,0.8500
44,94,0.8500
44,95,0.8500
44,96,0.8500
44,97,0.8500
44,98,0.8500
44,99,0.8500
44,100,0.9200
45,1,0.5800
45,2,0.5800
45,3,0.5800
45,4,0.5800
45,5,0.5800
45,6,0.5800
45,7,0.5800
45,8,0.5800
45,9,0.5800
45,10,0.5800
45,11,0.5800
45,12,0.5800
45,13,0.5800
45,14,0.5800
45,15,0.5800
45,16,0.5800
45,17,0.5800
45,18,0.5800
45,19,0.5800
45,20,0.5800
45,21,0.5800
45,22,0.5800
45,23,0.5800
45,24,0.5800
45,25,0.5800
45,26,0.5800
45,27,0.5800
45,28,0.5800
45,29,0.5800
45,30,0.5800
45,31,0.5800
45,32,0.5800
45,33,0.5800
45,34,0.5800
45,35,0.5800
45,36,0.5800
45,37,0.5800
45,38,0.5800
45,39,0.5800
45,40,0.5800
45,41,0.5800
45,42,0.5800
45,43,0.5800
45,44,0.5800
45,45,0.5800
45,46,0.5800
45,47,0.5800
45,48,0.5800
45,49,0.5800
45,50,0.5800
45,51,0.7300
45,52,0.7300
45,53,0.7300
45,54,0.7300
45,55,0.7300
45,56,0.7300
45,57,0.7300
45,58,0.7300
45,59,0.7300
45,60,0.7300
45,61,0.7300
45,62,0.7300
45,63,0.7300
45,64,0.7300
45,65,0.7300
45,66,0.7300
45,67,0.7300
45,68,0.7300
45,69,0.7300
45,70,0.7300
45,71,0.7300
45,72,0.7300
45,73,0.7300
45,74,0.7300
45,75,0.7300
45,76,0.7300
45,77,0.7300
45,78,0.7300
45,79,0.7300
45,80,0.7300
45,81,0.7300
45,82,0.7300
45,83,0.7300
45,84,0.7300
45,85,0.7300
45,86,0.7300
45,87,0.7300
45,88,0.7300
45,89,0.7300
45,90,0.7300
45,91,0.8800
45,92,0.8800
45,93,0.8800
45,94,0.8800
45,95,0.8800
45,96,0.8800
45,97,0.8800
45,98,0.8800
45,99,0.8800
45,100,0.9500
46,1,0.5800
46,2,0.5800
46,3,0.5800
46,4,0.5800
46,5,0.5800
46,6,0.5800
46,7,0.5800
46,8,0.5800
46,9,0.5800
46,10,0.5800
46,11,0.5800
46,12,0.5800
46,13,0.5800
46,14,0.5800
46,15,0.5800
46,16,0.5800
46,17,0.5800
46,18,0.5800
46,19,0.5800
46,20,0.5800
46,21,0.5800
46,22,0.5800
46,23,0.5800
46,24,0.5800
46,25,0.5800
46,26,0.5800
46,27,0.5800
46,28,0.5800
46,29,0.5800
46,30,0.5800
46,31,0.5800
46,32,0.5800
46,33,0.5800
46,34,0.5800
46,35,0.5800
46,36,0.5800
46,37,0.5800
46,38,0.5800
46,39,0.5800
46,40,0.5800
46,41,0.5800
46,42,0.5800
46,43,0.5800
46,44,0.5800
46,45,0.5800
46,46,0.5800
46,47,0.5800
46,48,0.5800
46,49,0.5800
46,50,0.5800
46,51,0.7300
46,52,0.7300
46,53,0.7300
46,54,0.7300
46,55,0.7300
46,56,0.7300
46,57,0.7300
46,58,0.7300
46,59,0.7300
46,60,0.7300
46,61,0.7300
46,62,0.7300
46,63,0.7300
46,64,0.7300
46,65,0.7300
46,66,0.7300
46,67,0.7300
46,68,0.7300
46,69,0.7300
46,70,0.7300
46,71,0.7300
46,72,0.7300
46,73,0.7300
46,74,0.7300
46,75,0.7300
46,76,0.7300
46,77,0.7300
46,78,0.7300
46,79,0.7300
46,80,0.7300
46,81,0.7300
46,82,0.7300
46,83,0.7300
46,84,0.7300
46,85,0.7300
46,86,0.7300
46,87,0.7300
46,88,0.7300
46,89,0.7300
46,90,0.7300
46,91,0.8800
46,92,0.8800
46,93,0.8800
46,94,0.8800
46,95,0.8800
46,96,0.8800
46,97,0.8800
46,98,0.8800
46,99,0.8800
46,100,0.9500
47,1,0.5800
47,2,0.5800
47,3,0.5800
47,4,0.5800
47,5,0.5800
47,6,0.5800
47,7,0.5800
47,8,0.5800
47,9,0.5800
47,10,0.5800
47,11,0.5800
47,12,0.5800
47,13,0.5800
47,14,0.5800
47,15,0.5800
47,16,0.5800
47,17,0.5800
47,18,0.5800
47,19,0.5800
47,20,0.5800
47,21,0.5800
47,22,0.5800
47,23,0.5800
47,24,0.5800
47,25,0.5800
47,26,0.5800
47,27,0.5800
47,28,0.5800
47,29,0.5800
47,30,0.5800
47,31,0.5800
47,32,0.5800
47,33,0.5800
47,34,0.5800
47,35,0.5800
47,36,0.5800
47,37,0.5800
47,38,0.5800
47,39,0.5800
47,40,0.5800
47,41,0.5800
47,42,0.5800
47,43,0.5800
47,44,0.5800
47,45,0.5800
47,46,0.5800
47,47,0.5800
47,48,0.5800
47,49,0.5800
47,50,0.5800
47,51,0.7300
47,52,0.7300
47,53,0.7300
47,54,0.7300
47,55,0.7300
47,56,0.7300
47,57,0.7300
47,58,0.7300
47,59,0.7300
47,60,0.7300
47,61,0.7300
47,62,0.7300
47,63,0.7300
47,64,0.7300
47,65,0.7300
47,66,0.7300
47,67,0.7300
47,68,0.7300
47,69,0.7300
47,70,0.7300
47,71,0.7300
47,72,0.7300
47,73,0.7300
47,74,0.7300
47,75,0.7300
47,76,0.7300
47,77,0.7300
47,78,0.7300
47,79,0.7300
47,80,0.7300
47,81,0.7300
47,82,0.7300
47,83,0.7300
47,84,0.7300
47,85,0.7300
47,86,0.7300
47,87,0.7300
47,88,0.7300
47,89,0.7300
47,90,0.7300
47,91,0.8800
47,92,0.8800
47,93,0.8800
47,94,0.8800
47,95,0.8800
47,96,0.8800
47,97,0.8800
47,98,0.8800
47,99,0.8800
47,100,0.9500
48,1,0.5800
48,2,0.5800
48,3,0.5800
48,4,0.5800
48,5,0.5800
48,6,0.5800
48,7,0.5800
48,8,0.5800
48,9,0.5800
48,10,0.5800
48,11,0.5800
48,12,0.5800
48,13,0.5800
48,14,0.5800
48,15,0.5800
48,16,0.5800
48,17,0.5800
48,18,0.5800
48,19,0.5800
48,20,0.5800
48,21,0.5800
48,22,0.5800
48,23,0.5800
48,24,0.5800
48,25,0.5800
48,26,0.5800
48,27,0.5800
48,28,0.5800
48,29,0.5800
48,30,0.5800
48,31,0.5800
48,32,0.5800
48,33,0.5800
48,34,0.5800
48,35,0.5800
48,36,0.5800
48,37,0.5800
48,38,0.5800
48,39,0.5800
48,40,0.5800
48,41,0.5800
48,42,0.5800
48,43,0.5800
48,44,0.5800
48,45,0.5800
48,46,0.5800
48,47,0.5800
48,48,0.5800
48,49,0.5800
48,50,0.5800
48,51,0.7300
48,52,0.7300
48,53,0.7300
48,54,0.7300
48,55,0.7300
48,56,0.7300
48,57,0.7300
48,58,0.7300
48,59,0.7300
48,60,0.7300
48,61,0.7300
48,62,0.7300
48,63,0.7300
48,64,0.7300
48,65,0.7300
48,66,0.7300
48,67,0.7300
48,68,0.7300
48,69,0.7300
48,70,0.7300
48,71,0.7300
48,72,0.7300
48,73,0.7300
48,74,0.7300
48,75,0.7300
48,76,0.7300
48,77,0.7300
48,78,0.7300
48,79,0.7300
48,80,0.7300
48,81,0.7300
48,82,0.7300
48,83,0.7300
48,84,0.7300
48,85,0.7300
48,86,0.7300
48,87,0.7300
48,88,0.7300
48,89,0.7300
48,90,0.7300
48,91,0.8800
48,92,0.8800
48,93,0.8800
48,94,0.8800
48,95,0.8800
48,96,0.8800
48,97,0.8800
48,98,0.8800
48,99,0.8800
48,100,0.9500
49,1,0.5800
49,2,0.5800
49,3,0.5800
49,4,0.5800
49,5,0.5800
49,6,0.5800
49,7,0.5800
